,Private_Key,Hybrid,Geom1,Geom2,length,k_Value,Hybrid_Perc,NonHyb_Cell_Count,Hyb_Cell_Count,TotalAtom,DimLow,DimHigh,Volume,Density,Norm_Density,Max_Stress,Norm_Stress,Strain_At_Max_Stress,Strain_At_SSR,Stress_At_SSR,Young_Modulus,Norm_Young_Modulus,Elastic_Strain_Energy,Strain_Energy,Folder,Geom_File,Stress_File,max_stress_geom1,max_stress_geom2,max_young_geom1,max_young_geom2,el_strainEn_geom1,el_strainEn_geom2,strainEn_geom1,strainEn_geom2,density_geom1,density_geom2,norm_stress_geom1,norm_stress_geom2,norm_young_geom1,norm_young_geom2,norm_elEn_geom1,norm_elEn_geom2,norm_Ener_geom1,norm_Ener_geom2,norm_dens_stress_geom1,norm_dens_stress_geom2,norm_dens_young_geom1,norm_dens_young_geom2,norm_dens_elEn_geom1,norm_dens_elEn_geom2,norm_dens_Ener_geom1,norm_dens_Ener_geom2
392,392,True,SchwarzGGyroid,SchwarzD,70,1.0,70,2,1,62433.0,-70.0,70.0,2744000.0,453.79359543770056,0.19730156323378284,1.938623938278592,0.014912491832912246,0.2173500000000006,0.050000000000000086,0.37541758351911303,7.508351670382248,0.0073611290886100465,0.22356018913991701,0.4801053009653386,0,0,0,3.531185592622282,4.230622304372226,31.691473684679497,47.368277492302816,0.19008362317132577,0.21550386711503272,0.40610241631847527,0.3980207727563428,337.8466533650435,419.0720218242927,0.5490008631460678,0.4582361172433379,0.23692024375666648,0.15851012677423892,1.176114940414505,1.037383654097418,1.1822271468309327,1.2062317693635696,0.408727902229468,0.42317462841417025,0.17638572309601677,0.14638187928332003,0.8756106313232843,0.9580092572940709,0.8801611329240718,1.1139381239797217
393,393,True,SchwarzP,SchwarzGGyroid,70,0.0,70,2,1,35528.0,-70.0,70.0,2744000.0,258.2348895409579,0.11227603893085127,2.8287903277559914,0.02175992559812301,0.14415000000000014,0.04999999999999995,0.6266809886439952,12.533619772879918,0.012287862522431293,0.17569592245973778,0.2902989736960297,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,1.0,0.8010879784019828,1.0,0.3954887013960163,1.0,0.9243085728715298,1.0,0.7148417788983809,1.0,1.0480570345671743,1.0,0.5174147244311031,1.0,1.209265558873046,1.0,0.9352218172983462
394,394,True,SchwarzP,SchwarzGGyroid,70,0.1,70,2,1,45256.0,-70.0,70.0,2744000.0,328.9427539142533,0.143018588658371,2.228231995612443,0.017140246120095712,0.12974999999999975,0.04999999999999984,0.6955202803926424,13.91040560785289,0.01363765255671852,0.1386993439923894,0.30183926856227644,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.7876978274950635,0.631015260219654,1.1098474231643793,0.4389321161349954,0.7894283603774216,0.7296754011647663,1.0397531369791562,0.7432589820533518,0.6183783015565807,0.6480957289700756,0.8712802556607758,0.4508132333849815,0.6197368478762824,0.7494264257013326,0.8162530813725354,0.7633776901365974
395,395,True,SchwarzP,SchwarzGGyroid,70,0.2,70,2,1,46744.0,-70.0,70.0,2744000.0,339.75826606345805,0.14772098524498176,1.7182857949303796,0.013217583037925997,0.12579999999999958,0.050000000000000086,0.5303089135886668,10.606178271773318,0.010398213991934626,0.09865782582592111,0.21420031886522126,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.6074277680005548,0.486603082692793,0.8462182884088145,0.33466977198036163,0.5615259844663122,0.5190232813323379,0.7378610958835463,0.5274539383613029,0.4616783703047173,0.48386526370536775,0.6431722435090783,0.3327867891369842,0.426790500943846,0.5161030536455672,0.5608148428579204,0.5244862765054706
396,396,True,SchwarzP,SchwarzGGyroid,70,0.3,70,2,1,47704.0,-70.0,70.0,2744000.0,346.7360158371385,0.15075478949440804,1.8752375574753128,0.014424904288271638,0.1609999999999996,0.050000000000000086,0.359288958132175,7.185779162643487,0.007044881532003419,0.1299507162971414,0.23996768303081256,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.662911471053739,0.5310504102059243,0.5733203410392249,0.22674171716152425,0.7396342184715226,0.6836502489223624,0.8266225676776979,0.5909043467562728,0.4937095158392848,0.5174357311081159,0.426985684144759,0.22092868009778652,0.5508494992842582,0.6661233276069161,0.6156348856375409,0.5757551765382004
397,397,True,SchwarzP,SchwarzGGyroid,70,0.4,70,2,1,48200.0,-70.0,70.0,2744000.0,350.34118655354007,0.15232225502327829,1.460505358225002,0.011234656601730786,0.14689999999999995,0.04999999999999984,0.355795239088124,7.115904781762502,0.0069763772370220615,0.09789171699099446,0.27252496911405927,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.5163003224009127,0.41360198152043914,0.5677453848695653,0.22453688498564583,0.5571655597950896,0.5149929034273663,0.9387734501583823,0.6710744830937885,0.3805626110842246,0.39885132164007325,0.41848253181837997,0.21652902388003742,0.41068419104564197,0.496626247805133,0.6919656252536722,0.6471413495577257
398,398,True,SchwarzP,SchwarzGGyroid,70,0.5,70,2,1,48392.0,-70.0,70.0,2744000.0,351.7367365082762,0.15292901587316357,1.8019879539327732,0.01386144579948287,0.1591000000000005,0.050000000000000176,0.34525286414309625,6.9050572828619,0.006769664002805785,0.12208511564332372,0.2525848362680405,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.6370171504942345,0.510306781296818,0.550922830593838,0.21788375484097444,0.6948659589484814,0.6422705628526779,0.8700851851185687,0.6219732415232847,0.467679478483203,0.49015476734702834,0.40447153094184723,0.20927952572250233,0.5101503924103497,0.6169072993874054,0.638791255928511,0.5974115192437551
399,399,True,SchwarzP,SchwarzGGyroid,70,0.6,70,2,1,49176.0,-70.0,70.0,2744000.0,357.43523215678186,0.15540662267686167,1.4625771845834459,0.011250593727564968,0.2015000000000004,0.04999999999999989,0.3337132940097558,6.67426588019513,0.006543397921759932,0.1593195152492063,0.26593184605783915,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.517032729585042,0.41418870411094033,0.5325090437669746,0.21060131020103517,0.9067911936642452,0.8381548741082695,0.9160619573402102,0.6548393591662085,0.37353869401125284,0.39148985594152874,0.3847198085845346,0.19905969374195373,0.6551260275033207,0.7922213417810817,0.6618238413124896,0.6189520956036387
400,400,True,SchwarzP,SchwarzGGyroid,70,0.7,70,2,1,49352.0,-70.0,70.0,2744000.0,358.7144862819567,0.15596282012258986,1.3768814137918204,0.01059139549070631,0.14189999999999955,0.04999999999999996,0.3323155547241144,6.646311094482293,0.006515991269100287,0.08448928439488484,0.24688956497256895,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.4867385893828568,0.38992043257894554,0.530278659710381,0.2097192185068786,0.48088358120118746,0.44448481665742,0.8504665442981743,0.6079490174196654,0.3503981318607986,0.3672372269959063,0.38174218313726727,0.19751902649169686,0.34618317135913,0.41862738618604184,0.6122421661903373,0.5725822312912033
401,401,True,SchwarzP,SchwarzGGyroid,70,0.8,70,2,1,49208.0,-70.0,70.0,2744000.0,357.6678238159045,0.15550774948517587,1.4912288468220194,0.011470991129400148,0.17404999999999995,0.04999999999999975,0.2795051762184524,5.590103524369075,0.0054804936513422305,0.11237290554523952,0.27267496465040675,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.5271613212863938,0.4223025971610353,0.4460087050402525,0.17639140356768832,0.6395874415980868,0.5911761553700805,0.939290143464038,0.6714438370555483,0.38060858849502116,0.39889950858888973,0.322016689820153,0.16661617682551053,0.4617798452507078,0.5584144626434059,0.6781641240649965,0.6342338845346072
402,402,True,SchwarzP,SchwarzGGyroid,70,0.9,70,2,1,49704.0,-70.0,70.0,2744000.0,361.2729945323061,0.15707521501404612,1.2962158472700447,0.009970891132846497,0.1982499999999997,0.04999999999999998,0.3218915743037867,6.437831486075736,0.0063115994961526825,0.1295478022639297,0.26046933609852213,0,0,0,2.8287903277559914,3.531185592622282,12.533619772879918,31.691473684679497,0.17569592245973778,0.19008362317132577,0.2902989736960297,0.40610241631847527,258.2348895409579,337.8466533650435,0.4582226666118094,0.3670766696540201,0.5136450285499989,0.20314080531975878,0.7373409721196955,0.6815305816596623,0.8972451152075308,0.641388294262834,0.32753369747674965,0.34327399569830414,0.36714913436190977,0.18996836818098561,0.5270451081898548,0.6373374973065099,0.6413432410488725,0.5997981914057378
